Video_ID,Channel_ID,Channel Name,Subscriber Count,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,cluster,Channel_Weight
DliuTxsLJ1g,UCO_Kpr_pD5RyOgWwhJOyQSg,Me Diary ,7220.0,2.135,0.94,1.415,1.22,0.015,0.44,0.04,0.235,0.52,0.68,0.565,1.05,0.465,0.295,0.525,0.8150000000000001,0.0,2.0,0.0016387085711901807
Dn014zuYJ8E,UColnnUYyz7CWjhzpF1kASnw,NOW UNITED,7970000.0,0.4666666666666667,0.0,0.7633333333333333,0.77,0.26,0.97,0.4866666666666666,0.0,0.0166666666666666,0.0666666666666666,0.0,0.0,0.0533333333333333,0.0,0.0,0.0,0.1033333333333333,1.0,0.00019278924366943303
DnBuhSqEjkA,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,311000.0,,,,,,,,,,,,,,,,,,,2.621933713904289e-05
DqUzX-Fp_ew,UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,265000.0,,,,,,,,,,,,,,,,,,,5.462361903967269e-05
DrGY4BXhxGc,UCMtmSvjz-Uhytpvkk3mdi-g,ASUKARIN Channel,314.0,,,,,,,,,,,,,,,,,,,0.0008193542855950903
DsPDOxATXDI,UCqdBWKP4_8bU-Rsk2LvVz6Q,BecomingFilipino,1140000.0,,,,,,,,,,,,,,,,,,,0.0001560674829704934
DuK3sXMBbGo,UCSAQKyBcV2kH7Q1QQbOaI4g,Experienced Indian Traveller ,1400.0,,,,,,,,,,,,,,,,,,,0.0010924723807934538
Dubn_dfCbFs,UCQQyW9Ki62OmGzHedws7xlQ,Bianca & Beyond,142000.0,0.16,0.016,0.175,0.248,0.437,0.7849999999999999,0.1649999999999999,0.531,0.407,0.038,0.842,0.1679999999999999,0.072,0.189,0.394,0.461,0.039,1.0,0.00010241928569938629
DvHDwXBVXoc,UCnSDZWM7akmbgbwdECSPpow,Before You Go,109000.0,,,,,,,,,,,,,,,,,,,0.0004682024489114802
DwqWeMOkaPU,UCMYlXK0jyerVnc3dmz-vjCA,10 Tampa Bay,517000.0,,,,,,,,,,,,,,,,,,,0.0016387085711901807
Dxcj73yBJus,UCPNBc7ZRwmgk1I6j_lenAfw,The Love Train Nation,23900.0,,,,,,,,,,,,,,,,,,,0.00010924723807934537
DyLgj2-1T9I,UCuoZLURMs4av8y-n80eviFw,K-Pop Vocal Coach,286000.0,0.695,0.32,0.315,0.065,0.28,1.745,0.47,0.63,0.41,0.3,0.665,0.22,0.0,0.0,0.1,0.0,0.265,1.0,0.0008193542855950903
E-GA_47pT-k,UC-wNjA3exMjeJlEU5TvJ4Tw,Big Guy Appetite,298000.0,0.115,0.0,0.0,0.01,1.955,3.285,1.135,1.725,2.02,1.835,0.27,0.0,0.81,0.025,0.925,0.39,0.76,0.0,0.00040967714279754517
E0_OqkMMWaU,UCoWQLZoPwn3mJ-oiPrwDpbA,Living abroad,163000.0,1.6366666666666667,0.01,0.0,1.2766666666666666,1.28,1.2566666666666666,0.1933333333333333,1.89,0.7133333333333334,0.4633333333333333,0.59,0.0,0.9633333333333334,0.0,1.606666666666667,0.0266666666666666,0.04,0.0,6.554834284760723e-05
E1b2T_ar1tU,UCoWQLZoPwn3mJ-oiPrwDpbA,Living abroad,163000.0,,,,,,,,,,,,,,,,,,,6.554834284760723e-05
E2HZCJ013W8,UC-wNjA3exMjeJlEU5TvJ4Tw,Big Guy Appetite,298000.0,0.97,1.69,0.0,0.6,0.44,1.96,0.19,1.36,2.49,1.53,0.0,0.0,0.15,0.0,3.0,1.21,0.0,0.0,0.00040967714279754517
E2ytEt7JoMM,UCSrMrcpvabewFQCSBRUAiWw,The Trips,12200.0,0.83,0.0,0.0,3.5,0.6,0.0,0.36,1.14,0.04,0.25,1.6,2.49,2.32,0.72,0.0,0.0,0.0,1.0,0.0005462361903967269
E35_9w4SyWk,UCTYLltHLCjnZc7g9ltZeDVw,Meet The Nomads,14500.0,0.17,0.61,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.19,0.18,0.0,0.0,1.0,0.0005462361903967269
E6iIgJEMXec,UCkS6mJ0i2oMdHEdR-Jpw9Ug,hyuneeEats,1670000.0,0.5,0.04,0.34,0.31,0.08,0.22,0.88,1.78,0.27,0.0,1.22,0.25,0.0,0.0,0.47,0.0,0.0,1.0,0.0010924723807934538
E86GwVOHbwY,UCO5Jeark1e_JP36mY3ua19g,The Commodity,98300.0,0.295,0.355,0.0,1.84,0.01,0.01,0.0,0.025,0.23,0.315,0.845,0.0,0.105,0.045,0.395,0.34,0.0,1.0,6.18380592901955e-05
E97HKLhVmgc,UCYr4VTQfBpXrccQw_H2S8RA,JUICY REACTS,318000.0,0.36,0.0,0.46,0.885,0.27,0.195,0.51,0.53,0.4,0.0,0.0,0.0,0.0,0.375,0.58,1.085,0.0,1.0,0.00012138582008816153
E9DVdojR_DM,UC-KkRiRGPdW5ljHiSTirU_g,JR and Blessie,6550.0,0.782,0.202,0.032,0.0,1.7259999999999998,0.808,0.966,1.7100000000000002,2.068,1.422,0.456,0.0819999999999999,0.486,0.21,1.596,0.0,0.1679999999999999,0.0,0.0016387085711901807
E9sRk8dmC1c,UCKjpl5dlRUP4C1qJCoHh-CA,BuzzFeedOz,225000.0,1.46,1.835,0.58,0.435,1.34,1.18,0.94,1.47,1.675,0.545,0.44,0.1649999999999999,1.04,0.0,1.86,1.125,1.755,0.0,0.0008193542855950903
ECPGO9m7ALc,UCO-BUJCM03NS-rwr1VonV4A,Divert Living,315000.0,,,,,,,,,,,,,,,,,,,0.00032774171423803616
ED9vNES6L9o,UC5NF_7WBa8OVDC0Xbs8yvOg,Japapino World ジャパピーノ,174000.0,0.33,0.3216666666666666,0.2266666666666666,0.0766666666666666,0.96,0.7599999999999999,0.5633333333333334,1.0,1.0233333333333332,0.7433333333333333,0.015,0.1666666666666666,0.3666666666666667,0.0,1.2066666666666668,0.5916666666666667,0.1916666666666666,1.0,0.00018207873013224228
EF5hPPSj5ik,UCRrUJKpFAGgA9WVjSWhgk2Q,KIM n LEE,95200.0,1.3133333333333337,1.6066666666666665,0.5066666666666667,1.32,0.0,0.0,0.1266666666666666,0.7633333333333333,0.0166666666666666,0.5466666666666666,0.54,1.4533333333333331,0.45,0.1666666666666666,0.5433333333333333,1.2333333333333334,0.8166666666666668,2.0,0.00011301438422001247
EI5eZb5zYXc,UCBSVopSgHJar0vGaaDuxZGw,The Canadian Traveller,1630.0,0.0,0.0,0.0,0.0,2.71,0.46,0.37,0.51,3.29,1.63,0.0,0.0,0.51,0.32,0.28,0.26,0.0,0.0,0.0008193542855950903
EIFjXZ4E9Yk,UC_hN8xs99S6jnMdYCuJgoJA,Pinoy Planet,97800.0,1.625,0.145,0.67,0.47,0.12,0.54,0.545,1.49,0.215,1.535,1.495,2.355,0.0,0.42,0.015,1.125,0.0,1.0,3.6015572993190784e-05
EJJZLKmWH6A,UCPpPaYLh7GCIvzoVxHGyw0w,여의도 육퇴클럽,403000.0,,,,,,,,,,,,,,,,,,,0.0016387085711901807
EJglTPNC0h0,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,311000.0,,,,,,,,,,,,,,,,,,,2.621933713904289e-05
EKNuv99XeCA,UC_BxmL9HB_lr5ju6F4uiptA,Chinesevid,72900.0,,,,,,,,,,,,,,,,,,,0.0016387085711901807
ELSrAK_pzC4,UC6tTTsFKifxEhOIMI2HtLeQ,Jelena Kopilec,173000.0,,,,,,,,,,,,,,,,,,,0.00036415746026448456
EMRHwltCQv4,UCAUgY9e_n2DhyZTgvPRoJnQ,TriFate Geo,171000.0,1.005,1.3299999999999998,0.0,1.7775,0.6475,0.68,0.165,1.26,1.41,0.7975000000000001,0.08,0.0975,0.1925,0.065,1.1025,0.91,0.1175,2.0,6.426308122314434e-05
EN_T70la6sM,UCqz1WM1LPEP_nkMMYeEyBVQ,We Wander,35000.0,0.5733333333333334,0.2733333333333333,1.0833333333333333,0.5566666666666668,0.22,0.0,0.3066666666666666,0.7866666666666666,0.6133333333333334,0.5166666666666666,0.1566666666666666,0.4766666666666666,0.0,0.0999999999999999,0.5666666666666667,0.1066666666666666,0.1399999999999999,1.0,0.0006554834284760723
EOIeZAeA3b0,UCFnvthspgSAYZg_NsXpMbDw,Brigitte McBride,682.0,1.32,1.29,0.57,1.3250000000000002,0.515,1.2799999999999998,0.395,0.47,0.41,0.4,0.07,0.0,0.45,0.0,0.62,0.055,0.0,1.0,0.0016387085711901807
EQEGUVwxaiI,UCYY2mNcq7pv6IRW92JIT6DA,The Juicy Vlog,583000.0,1.685,0.125,0.505,0.0,0.6950000000000001,1.115,0.44,2.055,2.115,0.905,0.135,1.36,0.07,0.265,0.0,0.0,0.0,0.0,0.00014249639749479832
EQEVdaDUkJs,UCoqxuZY1dt2Z_KHZHDDKguw,Master of Voice,604000.0,0.74,0.09,0.0,2.41,0.0,0.0,0.21,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.09,0.93,0.0,1.0,0.0010924723807934538
ER6HL3A5c8M,UChOfNDlXR6XueB8IxMxeqBw,Chuckie's Kitchen,204000.0,,,,,,,,,,,,,,,,,,,0.0004682024489114802
ETQScTYYQRU,UCfxp-s6Tcsd6fPjnY0NjJJw,Dian Feb,72500.0,0.42,0.4675,0.265,0.3249999999999999,0.3075,1.2374999999999998,0.2825,0.2675,0.3675,0.93,0.27,0.3625,0.0,0.4125,0.4575,0.44,0.3375,1.0,0.0008193542855950903
EUFTHTVyrEk,UCAn1xZqc_LzZc3D7DpcFcFw,Tosa Dela Tusveld,3490.0,1.27,0.59,0.5,1.49,0.0,0.0,0.35,0.0,0.035,0.0,0.06,0.0,0.0,0.0,0.0,0.865,0.545,1.0,0.0008193542855950903
EUkFRzflw20,UC_hN8xs99S6jnMdYCuJgoJA,Pinoy Planet,97800.0,1.095,0.095,0.54,0.0,1.205,0.92,0.625,0.94,1.48,1.475,0.055,0.0,0.37,0.275,1.245,0.6699999999999999,0.0,0.0,3.6015572993190784e-05
EUnaQzzjaas,UCoHcRUQiJaeUve1136k1XDg,Manong George : Filipino UK Nurse,18300.0,0.37,0.0,0.0,0.0,2.0,2.09,0.47,1.45,1.93,0.57,0.47,0.0,0.94,0.0,3.06,0.0,0.27,0.0,0.0006554834284760723
EUscV0NKT5A,UCpL_tis0ertYh2DSOiCm51g,World Nomac,751000.0,1.6833333333333336,0.0,0.9033333333333332,1.2666666666666666,0.7200000000000001,0.6366666666666666,0.3233333333333333,0.7600000000000001,0.75,0.9033333333333332,0.65,0.1433333333333333,0.0,0.63,1.28,1.106666666666667,0.0933333333333333,1.0,0.00020483857139877258
EVaPduUL7lQ,UCuBgQMllxvxKLuABHZlV5KA,RELL 🕺🏽,446000.0,0.0625,0.09,0.1425,0.5575,0.72,0.6174999999999999,0.24,1.2525,0.9125,1.0525,0.8775,0.4925,0.1475,0.435,0.595,0.1025,0.48,1.0,0.00036415746026448456
EW_xym12SoY,UCBQjTfMEcxMlI49KCQAHwYQ,2Passports 1Dream,234000.0,0.74,1.28,0.0,0.0,2.56,1.92,1.76,2.1,2.9,1.71,0.67,0.0,0.19,0.0,2.76,0.54,0.0,0.0,0.0004682024489114802
EesEuIeDRQg,UCI0ameGBdtjfjaaHuqGkaPg,Alex Fokanoff,3560.0,2.05,0.6,0.0,0.57,0.0,0.69,0.0,0.0,0.11,0.0,0.27,0.0,0.0,0.0,0.0,0.38,0.0,1.0,0.0010924723807934538
EhM_vQTe6dg,UCPNBc7ZRwmgk1I6j_lenAfw,The Love Train Nation,23900.0,,,,,,,,,,,,,,,,,,,0.00010924723807934537
EhUq2lQGSLE,UCm6kSK6bg7aecksDt2I1ZsA,Raising Voyagers,377000.0,0.104,0.086,0.05,0.2299999999999999,0.656,0.718,0.096,0.2,0.852,0.5,0.458,0.912,0.6759999999999999,0.1339999999999999,0.5,0.382,0.0,1.0,0.0016387085711901807
EhjwtOwsfCQ,UCxBWeubuZrc8sQE_bXytgUQ,Justin & Alina,138000.0,0.8499999999999999,0.34,0.815,0.6,0.535,0.955,0.6799999999999999,0.66,0.57,0.485,0.18,0.255,0.065,0.0,0.875,0.935,0.0,1.0,0.00013655904759918172
EjIfBv8ZNts,UC_hN8xs99S6jnMdYCuJgoJA,Pinoy Planet,97800.0,1.77,2.3,0.0,2.77,0.03,2.56,0.0,0.0,0.0,0.61,1.08,2.64,1.5,1.21,0.0,1.4,0.0,2.0,3.6015572993190784e-05
EmPlp6ddNeU,UCgvTNqLFbMS8Wp73r00fGLA,ItsNomadTrinidad,3670.0,2.01,3.34,0.0,3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.64,0.0,0.0,0.0,0.0,0.0,2.0,0.0004682024489114802
Eo4HBgsItcU,UCMJlGrPk73l9U6qahc8D_gA,Randy Santel,1790000.0,,,,,,,,,,,,,,,,,,,0.0005462361903967269
Es_qxnq5jzg,UCHHsLgcp82jsTUdULULDjbA,GoTime Travels,100000.0,0.75,0.14,0.0,0.0,0.0,1.11,0.0,0.3,1.41,0.0,0.13,0.0,0.0,0.0,0.74,0.86,0.74,1.0,0.0004682024489114802
EuhLiw_SwH8,UCkPpAqpOa_MXLP2qOTSrPOg,Sukli,1280.0,,,,,,,,,,,,,,,,,,,0.0006554834284760723
Ev5dUwAQz7M,UCWfAvyQaYPPfm3S0cTcbyag,USA to Philippines Life,1670.0,0.6,0.44,0.0,0.98,1.67,1.16,0.18,1.73,2.13,1.9,0.0,0.0,0.81,0.07,2.93,0.0,1.23,0.0,0.0010924723807934538
Ew2DhMIdzF4,UCSZXwdBppzhYpcqf69WNOIg,Seoul Walker,449000.0,,,,,,,,,,,,,,,,,,,0.0016387085711901807
EzkKTRyNnRk,UCvXWOQLFNKYmw7olWeiU7Iw,,,,,,,,,,,,,,,,,,,,,
Ezn90OendIo,UCCgVh36x3hbuRnHMpwl443Q,Music Game News,1210000.0,1.12,0.8833333333333333,0.7466666666666667,1.606666666666667,0.79,1.643333333333333,0.2833333333333333,0.5166666666666667,0.5433333333333333,0.17,0.49,0.0,0.3466666666666667,0.18,1.9933333333333327,1.3166666666666669,0.33,1.0,8.193542855950904e-05
F3Pq-ggrIR0,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,311000.0,,,,,,,,,,,,,,,,,,,2.621933713904289e-05
F4A56Fm9eLY,UCUGW2ubpsY5SDrGHfauQpWw,"선, 바이더웨이 / Seon, by the way",13400.0,2.38,0.83,0.23,1.51,0.0,0.13,0.0,0.68,0.5,0.0,0.8,0.0,0.0,0.0,0.72,0.11,0.38,2.0,0.0006554834284760723
F59W77FEm8c,UCixD9UbKvDxzGNiPC_fgHyA,Paolo fromTOKYO,3620000.0,0.94,0.0,0.475,1.17,0.045,1.02,0.025,0.885,1.03,0.6,2.595,0.9,2.73,0.0,1.16,0.0,0.33,1.0,0.00032774171423803616
F5yCChwGHzM,UCW66Ck8Lc8M39UHY3TaKf4A,Dan and Lyn,16300.0,0.03,0.0,0.0,1.22,0.645,0.0,0.0,1.29,1.285,2.79,1.82,0.0,0.0,1.29,1.1800000000000002,0.0,0.0,1.0,0.0004682024489114802
F6it4K33C-o,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,1230000.0,2.06,0.91,0.29,0.03,0.01,0.0,0.0,0.9,0.46,0.0,0.0,0.0,1.05,0.0,0.85,0.0,0.25,1.0,2.074314647076178e-05
F7SqfqPGhJo,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,311000.0,,,,,,,,,,,,,,,,,,,2.621933713904289e-05
F8BtVioDCn0,UCRzBNJTsBe2rq6pkyXeaj1A,TriFate Lifestyle,161000.0,1.8,1.05,0.18,0.0,1.51,0.07,0.0,1.32,2.82,1.2,0.0,0.0,1.0,0.16,2.9,0.0,2.57,0.0,0.0001724956390726506
F9z7b9ei2Lg,UCxBWeubuZrc8sQE_bXytgUQ,Justin & Alina,138000.0,0.99,0.0,0.575,0.59,0.655,1.045,0.545,0.6599999999999999,0.645,0.46,0.51,0.095,0.0,0.375,0.495,0.605,0.27,1.0,0.00013655904759918172
FA8H_7DPkb0,UC_3WB1wfJaItIiN2RJsRMOw,PARfessor | Local Historian ,14300.0,,,,,,,,,,,,,,,,,,,0.0016387085711901807
FAHL0cT3GjQ,UCO5Jeark1e_JP36mY3ua19g,The Commodity,98300.0,0.045,0.0,0.03,0.0,0.965,0.695,1.05,0.985,0.91,1.035,0.2,0.0,0.865,0.0,0.98,0.715,0.02,0.0,6.18380592901955e-05
FBWBu3LOz4k,UCl4I_ztLWgW8ybm9M0n1pyg,Nic & Rei,14700.0,0.0,0.0,0.0,0.0,1.45,2.35,0.02,2.6,2.62,0.02,0.01,0.0,0.44,0.0,2.38,0.89,0.0,0.0,0.00010572313362517294
FCoXHJNIUgs,UCWjSwkIn2gGgETcZZYaO-6g,RETIRING IN PARADISE,17000.0,1.94,0.37,0.67,2.05,1.61,2.43,0.0,1.35,1.41,1.38,1.86,1.17,1.74,0.71,0.0,0.0,0.07,1.0,8.62478195363253e-05
FEIgBk9fJCM,UC5wQUM_uqQ6bo6zxvEG6QJw,Proudly Nomadic,12000.0,0.94,0.7,0.0,2.57,0.28,0.0,1.32,0.0,0.0,0.0,3.22,2.5,0.0,1.24,0.0,0.0,0.0,1.0,0.0002341012244557401
FG2VZEE1E0Y,UCOnj7dA6j1iTFtudrackMag,8 Miles from Home,348000.0,0.7925,0.1775,0.2925,0.4075,0.1275,0.605,0.28,0.5599999999999999,0.1425,0.8925000000000001,0.4875,0.215,0.0775,0.0,0.075,0.605,0.125,1.0,0.00036415746026448456
FHWph0x6D2o,UC5NF_7WBa8OVDC0Xbs8yvOg,Japapino World ジャパピーノ,174000.0,0.892,0.164,0.51,0.974,0.666,0.618,0.1139999999999999,0.992,1.108,0.344,0.4479999999999999,0.0,0.0,0.004,0.984,0.494,0.3099999999999999,1.0,0.00018207873013224228
FHYyiWVyAyY,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,311000.0,,,,,,,,,,,,,,,,,,,2.621933713904289e-05
FIRyxLCCAyY,UCVR42zazbJZLL4r2Lo8PqRg,Just Jonny & Chloe,23100.0,0.87,0.95,1.535,1.76,1.39,1.525,0.765,2.355,1.18,0.725,0.65,0.29,0.215,0.0,2.655,1.3,0.045,0.0,0.0010924723807934538
FIedy25-DVk,UCQYkvXhPNaRxlu-jAI5_5Zg,LeRoc Living Our Life Philippines,1240.0,,,,,,,,,,,,,,,,,,,0.00010572313362517294
FKH-4n-D9jc,UCRrUJKpFAGgA9WVjSWhgk2Q,KIM n LEE,95200.0,0.59,0.0633333333333333,0.3666666666666667,0.8733333333333334,0.3833333333333333,1.5666666666666669,0.5,0.4266666666666667,0.6900000000000001,0.2133333333333333,0.0966666666666666,0.4599999999999999,0.3233333333333333,0.1899999999999999,0.9566666666666668,0.68,0.28,1.0,0.00011301438422001247
FKeHVxJdXVg,UC_hN8xs99S6jnMdYCuJgoJA,Pinoy Planet,97800.0,0.0,1.0,0.0,2.92,0.0,0.0,0.59,0.0,0.0,0.83,0.06,0.0,0.0,0.0,1.24,1.07,0.0,2.0,3.6015572993190784e-05
FLsTtX7FMJA,UCXisjO3r0KC_Vh-PWwPTbBA,MontWRLD,114000.0,0.0,0.45,0.0,1.07,1.0466666666666666,0.8933333333333334,0.0566666666666666,0.0,1.0133333333333334,0.89,1.72,0.4266666666666667,0.8933333333333334,0.3,0.17,0.0,0.1766666666666666,1.0,0.0006554834284760723
FO4wZcWiU_U,UCAUgY9e_n2DhyZTgvPRoJnQ,TriFate Geo,171000.0,0.48,0.425,0.0,2.28,1.5,1.4500000000000002,0.0,1.94,2.255,1.39,0.0,0.0,0.0,0.275,1.785,0.47,0.0,0.0,6.426308122314434e-05
FO6mvnRPbZk,UCKie0svsFyBBsKaQIA4hx-w,American Entrepreneur in the Philippines,9850.0,0.2866666666666667,0.0,0.0,0.0,0.3866666666666666,1.02,0.6466666666666666,0.36,0.5166666666666666,0.0666666666666666,0.1666666666666666,0.7933333333333333,1.24,0.2233333333333333,0.4433333333333333,0.2233333333333333,0.1133333333333333,1.0,0.00020483857139877258
FOKY8uJWV0k,UCooOp70lTrrOi4bqG531JOA,Crazy Filipina Love,18900.0,0.095,0.0,0.24,0.41,0.975,0.44,0.38,0.175,1.12,1.285,0.325,0.03,1.61,0.0,0.12,0.07,0.0,1.0,0.0010924723807934538
FPexojR1LxE,UCuQn8TDdvfdx6vtkvf3ZfeA,INTERVIEWS AROUND THE WORLD ,5700.0,,,,,,,,,,,,,,,,,,,0.0006554834284760723
FQXl6SFVZs8,UCBQjTfMEcxMlI49KCQAHwYQ,2Passports 1Dream,234000.0,0.8400000000000001,0.015,0.385,0.61,2.02,3.655,1.27,1.62,1.705,0.565,1.26,0.0,0.3,0.0,2.3,0.0,0.3,0.0,0.0004682024489114802
FQnw5RHh9hc,UCsfUbIyotnXsKv9paUan0lQ,Pinoy Floyd 🇵🇭,111000.0,,,,,,,,,,,,,,,,,,,0.0010924723807934538
FTimsLaPV_Q,UC2rkgW49nwJyQp3JHZxh5IQ,Travel Droner,53500.0,,,,,,,,,,,,,,,,,,,0.0010924723807934538
FTzPBlMisIE,UC8OLrmcJnZWAZpH8fpyEChg,Reidy Ventures,2130.0,,,,,,,,,,,,,,,,,,,0.0016387085711901807
FU4J1_zqMbg,UCSvaH7DbguYJcp8PHTTv1Zw,Bigg World Cinema,34000.0,,,,,,,,,,,,,,,,,,,0.00019278924366943303
FUMnwUjs0BI,UCn8zNIfYAQNdrFRrr8oibKw,VICE,19000000.0,2.96,0.0,0.0,0.48,0.0,0.0,0.0,0.4,0.0,1.83,0.78,1.59,1.29,0.0,0.0,1.05,0.0,1.0,0.0016387085711901807
FUNVx1HqOKY,UCYuOZy_oPeZL_1BdHxf-Y2Q,One Down,69600.0,0.98,0.6533333333333333,0.51,0.92,1.0266666666666666,0.9433333333333334,0.47,1.9866666666666664,0.8466666666666667,0.5066666666666667,1.61,0.24,0.1833333333333333,0.1999999999999999,1.68,1.13,0.4666666666666666,1.0,0.00032774171423803616
FUa0_ozJK-A,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,1230000.0,0.6900000000000001,0.5066666666666667,0.0,1.856666666666667,0.1533333333333333,0.4666666666666666,0.01,0.5166666666666667,0.4533333333333333,0.3233333333333333,0.0566666666666666,0.0,0.1866666666666666,0.0,0.79,0.5033333333333333,0.0,1.0,2.074314647076178e-05
FVKi_uedJxw,UCdkq517IaeUcnG5CIiFX9RA,Shin Smith,36200.0,,,,,,,,,,,,,,,,,,,0.00010241928569938629
FVOD3A_qpsY,UCzfEqx1_-zs2xUUzI3jVRSg,FinnSnow,541000.0,,,,,,,,,,,,,,,,,,,0.00016387085711901808
FVsmr-tGyUg,UCRzBNJTsBe2rq6pkyXeaj1A,TriFate Lifestyle,161000.0,2.32,1.51,0.22,0.86,2.76,1.99,0.0,1.89,3.06,0.93,0.0,0.0,0.61,0.0,3.61,1.03,0.0,0.0,0.0001724956390726506
FXnVfuiMQjg,UC1SPkZIRegQ1uk48qoPLz5Q,UcieczkaDoRaju,190000.0,1.3625,0.1225,0.7000000000000001,0.8291666666666666,0.4766666666666666,0.4275,0.1825,0.5983333333333333,0.815,1.1616666666666668,0.3899999999999999,0.3216666666666666,0.3916666666666666,0.1966666666666666,0.5875,0.465,0.1966666666666666,1.0,0.0008193542855950903
FY-rO9GTPi4,UC0p8-e3hIdkP4F09hQc1Uow,The Wineding Down Podcast,16300.0,,,,,,,,,,,,,,,,,,,0.0006554834284760723
F_Qdk9bD-a4,UCpL_tis0ertYh2DSOiCm51g,World Nomac,751000.0,1.145,0.995,0.575,0.465,0.475,1.31,0.66,0.51,0.13,0.925,0.06,0.165,0.855,0.11,1.335,0.695,0.085,1.0,0.00020483857139877258
FddaSoPes6Y,UCSvaH7DbguYJcp8PHTTv1Zw,Bigg World Cinema,34000.0,1.68,0.3399999999999999,2.1,0.03,0.31,0.0,0.44,1.195,0.8400000000000001,1.355,0.255,1.005,0.0,0.3,0.0,0.0,0.165,1.0,0.00019278924366943303
FgHt-nEd_e0,UCAqEoRfgMCtErK0qsL1cCtw,BuzzFeed UK,461000.0,0.8300000000000001,0.83,0.0,0.0,1.49,0.355,0.0,1.24,2.68,1.655,0.0,0.3349999999999999,0.63,0.0,0.76,0.51,1.33,0.0,0.00036415746026448456
FhXZJuHUmfI,UCCgVh36x3hbuRnHMpwl443Q,Music Game News,1210000.0,,,,,,,,,,,,,,,,,,,8.193542855950904e-05
Fi8gTif6kpE,UC3PVtkwtqwCD4LEPguBEADA,Mia Sandoval,395000.0,0.0233333333333333,0.0,0.01,0.77,1.0833333333333333,0.6466666666666666,0.4266666666666667,0.9533333333333336,0.7966666666666665,0.48,0.1833333333333333,0.0,0.0,0.0,0.79,0.0,0.1933333333333333,1.0,0.00011705061222787004
FkBRtBZhNyc,UCxBWeubuZrc8sQE_bXytgUQ,Justin & Alina,138000.0,0.4033333333333333,0.0,0.0999999999999999,0.7366666666666667,2.783333333333333,2.77,1.0033333333333332,2.556666666666666,2.526666666666667,1.8133333333333328,0.1766666666666666,0.0433333333333333,0.4433333333333333,0.0866666666666666,1.3133333333333332,0.2733333333333333,0.4233333333333333,0.0,0.00013655904759918172
Fl-SivJGwiU,UCRrUJKpFAGgA9WVjSWhgk2Q,KIM n LEE,95200.0,0.825,0.0,0.0,0.795,0.78,1.49,0.375,0.8899999999999999,1.11,1.7,0.0,0.855,0.0,0.935,0.755,0.0,0.0,1.0,0.00011301438422001247
FlEz4gs_LUA,UCwivAqc3tPrvbionZl5SjJQ,PH Dot Net,195000.0,1.4549999999999998,0.61,1.315,0.0,0.0,0.0,0.07,0.0,0.035,0.72,0.65,0.825,1.035,0.305,0.24,1.04,0.135,1.0,0.0010924723807934538
FlrYASSTeqc,UCvlVuntLjdURVD3b3Hx7kxw,Dry Bar Comedy,2930000.0,0.83,1.3,0.0,0.89,0.27,0.16,0.02,0.77,0.0,1.45,0.04,0.0,0.88,0.0,3.01,1.97,0.0,2.0,0.0010924723807934538
FmdpQzURvDQ,UCqOY9zsZrrd7MMYN-m8kcag,Britx Sui,117000.0,0.0,0.065,0.335,0.015,1.305,0.855,0.355,0.34,1.705,1.515,0.095,0.015,0.915,0.265,1.045,0.09,0.0,0.0,0.0010924723807934538
Foa5W5bVUEQ,UC6tqkWOGlN6zJDcnJvYkaMQ,TravelwithZo,71700.0,0.4566666666666667,0.0433333333333333,0.0,0.0566666666666666,2.216666666666667,1.7000000000000002,0.4766666666666666,1.3866666666666667,2.18,1.3833333333333335,0.2433333333333333,0.0,0.0,0.02,1.84,0.0633333333333333,0.0833333333333333,0.0,0.0016387085711901807
FpJn8Eh79nA,UC5srj0Tgfq-FuFyk9HFl0Rw,GoldenTV Network,261000.0,,,,,,,,,,,,,,,,,,,0.00032774171423803616
Fpv06UACKNE,UCpcVjkwSeZG6GJvLsIxK5Yw,Sol & Luna,88000.0,0.565,0.0,1.505,0.0,1.58,0.0,0.53,1.14,1.71,1.06,0.065,0.0,0.42,0.0,2.03,0.0,0.1,0.0,0.0002341012244557401
FqxdJ7XPB7U,UCHza0GAxOvBOeLKkMeL8EcQ,Ken Abroad,510000.0,2.37,0.29,1.33,0.14,1.82,1.45,0.53,1.99,1.34,0.33,0.0,0.0,0.0,0.0,2.29,1.13,0.0,0.0,0.00012138582008816153
