Video_ID,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,cluster
ZIrqsRSprnY,0.23,0.0,0.76,1.02,1.655,1.44,0.49,2.31,1.675,1.545,0.64,0.0,0.49,0.215,1.545,0.48,0.235,0
ZKC2DpeBaOw,0.0,0.25,0.92,0.0,0.0,0.69,0.36,0.0,0.02,0.0,0.28,0.0,0.72,0.0,0.67,0.0,0.34,1
ZKv35nYm5aw,0.0,0.0,0.0,1.47,0.0,0.0,0.98,0.41,0.39,0.0,0.0,1.6,1.03,0.65,0.0,0.0,0.0,1
ZLZYGufLzE4,3.09,1.27,0.0,0.0,0.45,0.0,0.0,0.71,0.52,0.93,0.14,0.39,0.38,0.13,0.0,0.0,0.0,2
ZLfzADdFjMQ,0.64,0.0,0.0,0.26,0.0,0.38,0.0,1.05,0.99,1.27,0.82,0.19,1.29,0.0,1.24,1.19,0.69,1
ZMHdMN0B3QI,0.945,0.57,0.635,0.5349999999999999,0.76,0.885,0.43,1.375,0.715,0.995,0.29,0.535,0.0,0.055,0.0,0.74,0.085,1
ZMHvYD5TXb4,0.8857142857142858,0.3885714285714285,0.0357142857142857,0.8228571428571428,0.8457142857142858,0.4542857142857142,0.1442857142857143,0.7142857142857143,0.7342857142857142,0.3728571428571428,0.4914285714285714,0.0,0.2042857142857142,0.4828571428571428,0.5599999999999999,0.2042857142857143,0.0,1
ZPZD8BZjXX4,0.98,0.74,0.0,0.0,1.24,1.92,0.0,1.06,1.95,1.03,0.0,0.07,0.0,0.18,0.32,0.0,0.59,0
ZPgfFMFylaY,0.965,1.29,0.75,0.8400000000000001,0.0,0.285,0.0,0.78,1.165,1.225,0.48,0.095,0.0,0.18,0.935,1.365,0.38,1
ZTiFnGBMgKU,0.575,0.2525,0.835,0.3375,0.44,0.9675,0.3375,0.795,0.455,1.83,0.895,0.035,0.605,0.405,0.8875,0.74,0.47,1
ZUWFIXxkWhs,2.32,1.03,1.12,0.42,0.26,0.55,1.53,1.39,0.77,0.0,1.35,0.0,1.42,0.0,0.48,0.0,0.0,1
ZWGDjgZ76q8,0.0,0.0,0.0,0.55,0.0,0.0,0.285,0.0,0.67,0.375,0.31,0.0,0.04,0.0,1.025,0.0,0.0,1
ZWTRWKPcndE,0.6875,0.5499999999999999,0.5125,0.8374999999999999,0.01,0.3175,0.235,0.31,0.0,0.185,0.53,0.37,0.0125,0.015,0.3575,0.255,0.115,1
ZXJ1Ebsux4g,1.29,1.155,0.0,1.24,0.145,0.0,0.22,0.355,0.55,0.07,0.105,0.0,0.0,0.085,0.855,0.0,0.4599999999999999,1
ZXRChhajpic,0.3,0.1525,0.08,0.3875,0.105,0.375,0.005,0.7550000000000001,0.18,1.135,0.7425,0.6925,0.2775,0.2675,0.5449999999999999,1.245,0.1925,1
Z_hNMcayu2A,0.0,0.0,1.69,1.47,0.74,0.0,0.0,0.0,0.0,0.0,3.86,1.37,0.8,0.0,0.82,0.0,0.0,1
ZcyO-ggx5tQ,0.142,0.0,0.272,0.0419999999999999,1.3139999999999998,0.792,0.458,0.954,1.15,0.36,0.944,0.332,0.5740000000000001,0.212,1.356,0.478,0.012,1
ZdELq23qUTQ,0.462,0.0,0.232,0.45,0.446,0.428,0.0839999999999999,0.306,0.292,0.386,0.026,0.016,0.382,0.058,0.4019999999999999,0.718,0.36,1
ZddfrVMyJH8,1.21,0.0,0.8733333333333334,1.4933333333333334,0.2333333333333333,0.5933333333333334,0.4833333333333333,0.0,0.21,0.34,0.59,0.1233333333333333,0.3733333333333333,0.3933333333333333,0.2733333333333333,0.0,0.0366666666666666,1
ZfRf8dyBgBg,1.36,0.0,0.04,0.78,1.99,0.0,1.55,3.0,3.62,1.32,0.42,0.0,0.0,0.0,1.87,0.77,0.48,0
Zih_iGT9wM8,1.485,0.0,0.045,0.6,1.3650000000000002,0.63,0.335,0.8,1.07,0.71,0.0,0.0,0.64,0.16,0.8150000000000001,0.0,0.0,1
ZiyjvKUTBjA,1.2,0.825,0.0,0.46,1.73,2.065,0.745,2.02,2.225,1.385,0.735,0.05,0.79,0.0,2.14,0.18,0.145,0
ZjZ9hap6gGI,1.07,0.0,0.53,1.84,0.0,1.75,0.52,0.63,0.0,0.03,0.55,0.31,0.0,0.0,0.39,0.0,0.0,1
Zo6TM_iRyJc,0.175,0.495,0.0,2.04,0.0,0.0,0.0,0.14,0.0,0.08,0.245,0.235,0.0,0.4,0.13,1.06,0.0,1
Zoo8qhijf5Y,1.41,0.14,0.91,1.435,0.0,0.135,0.0,0.035,0.0,0.525,0.185,1.115,1.01,0.31,0.19,0.995,0.11,1
ZvEL7DCJs5k,0.8200000000000001,0.51,1.31,0.105,0.0,0.0,1.105,0.065,0.0,0.0,2.5,0.31,0.0,2.99,0.025,3.01,0.5700000000000001,1
ZvRGNzNuUx8,0.6366666666666667,0.085,0.8183333333333334,0.8666666666666667,0.0933333333333333,0.1,0.01,0.1966666666666666,0.36,0.2783333333333333,0.3883333333333333,0.8783333333333334,0.3266666666666666,0.2233333333333333,0.015,0.5583333333333333,0.3533333333333333,1
Zw9Cj-bT-5U,0.1133333333333333,0.1133333333333333,0.0,0.18,1.4666666666666668,1.5833333333333333,0.8333333333333334,1.21,1.2466666666666666,0.6699999999999999,0.1266666666666666,0.4599999999999999,0.08,0.3333333333333333,1.7566666666666668,1.21,0.0,0
ZwpVhNFsfPM,0.65,0.21,0.0,0.0,0.49,0.9,0.91,1.78,0.23,0.0,0.2,0.0,0.0,0.0,2.68,1.07,1.32,0
ZxL58tCcTOQ,0.4833333333333334,0.0733333333333333,0.0,0.1166666666666666,0.0,0.0,0.2033333333333333,0.49,0.3366666666666666,0.6033333333333334,0.43,0.7933333333333333,0.3833333333333333,0.0,0.25,0.7200000000000001,0.6133333333333334,1
_0flcFZKaH8,0.57,1.36,0.0,0.18,0.21,1.43,0.0,0.28,2.24,1.58,0.0,0.0,0.33,0.0,0.87,0.01,0.09,0
_1IE7uMo8iU,0.53,0.62,0.0,0.48,0.93,1.78,0.66,0.0,1.84,0.0,0.17,0.0,0.66,0.0,2.76,1.37,0.25,0
_3hVuFqtGA8,0.8233333333333333,0.4733333333333333,0.1433333333333333,0.5533333333333333,0.2166666666666666,1.1466666666666667,0.3666666666666667,0.7233333333333333,0.7266666666666666,0.9733333333333332,0.1866666666666666,0.0,0.7166666666666667,0.0,0.8333333333333334,0.38,0.4233333333333333,1
_4SSzYOzkG0,0.9066666666666666,0.0,0.13,0.5733333333333334,0.47,0.04,0.0533333333333333,0.9966666666666668,0.3066666666666667,0.38,1.356666666666667,0.57,0.5766666666666667,1.0266666666666666,0.79,0.11,0.1766666666666666,1
_5ZwLBjVJ30,1.2175,0.5725,0.1125,1.27,0.2275,0.1999999999999999,0.0,0.7525,0.6025,0.615,0.39,0.3025,0.0725,0.0275,0.435,0.5325,0.3175,1
_79OZZQRZN4,1.2,0.0,1.18,0.0,0.185,0.82,0.07,0.905,0.47,1.08,0.325,0.85,0.785,0.04,0.165,0.0,0.585,1
_8WB6DhU0PE,1.255,0.48,0.375,0.5950000000000001,0.265,0.525,0.0,0.13,0.555,0.925,0.27,0.8,0.945,0.115,0.515,0.915,0.74,1
_AWKKCUJnk0,2.69,2.86,0.0,3.11,0.19,1.02,0.0,0.96,0.88,0.73,0.65,0.85,0.72,0.0,0.9,0.72,0.0,2
_DWXlySq7p4,1.315,0.035,0.395,0.745,0.11,0.565,0.0,0.38,0.385,0.715,1.235,0.475,0.0,0.63,0.325,0.73,0.185,1
_GbBvDWLMn4,0.515,0.72,0.1625,1.3575000000000002,0.3825,0.7675000000000001,0.6525000000000001,0.925,0.7450000000000001,0.2675,0.395,0.32,0.0525,0.0825,0.8525,0.8374999999999999,0.435,1
_HSQsi3Ol-Q,1.65,1.68,2.22,1.3,0.0,0.81,0.65,1.0,0.01,0.0,0.0,0.75,0.0,0.0,0.31,0.54,0.0,2
_I8wNd_0Cng,0.26375,0.12625,0.445,0.4225,0.8075,1.165,0.33875,0.63125,1.07,1.08375,0.27375,0.05875,1.0125,0.11375,0.76125,0.27125,0.08,1
_IjUsVx6WVg,1.14,0.435,0.33,0.57,0.385,0.585,0.97,0.55,0.4,0.0,1.255,2.5,0.0,0.0,0.56,0.755,0.0,1
_M3ScFB7d8w,3.14,1.02,2.24,4.61,0.0,1.68,1.13,1.21,0.0,0.0,1.86,0.11,0.2,0.0,2.67,0.0,0.0,2
_MRKWqd3L3w,0.0,0.0,0.12,0.095,1.525,1.405,0.625,1.25,1.62,0.055,0.0699999999999999,0.0,0.515,0.0,0.89,0.39,0.13,0
_NDGwUzXNFM,0.595,0.0,0.445,0.5800000000000001,0.7849999999999999,0.46,0.57,0.58,0.58,0.0,0.405,0.0,0.0,0.25,0.95,0.0,0.285,1
_NM4uI_ntX8,0.5566666666666666,0.8233333333333333,0.3833333333333333,1.11,0.11,0.4466666666666667,0.51,0.83,0.6366666666666667,0.34,0.4066666666666667,0.0266666666666666,0.0,0.02,0.3799999999999999,0.3333333333333333,0.2033333333333333,1
_N_a7oVNfrg,1.605,2.44,0.215,2.51,0.86,1.115,0.135,1.5550000000000002,1.335,1.225,0.455,0.395,0.285,0.0,2.165,1.44,0.0,2
_NzvNZ-dMuA,0.89,0.03,0.0,0.61,1.8,0.74,1.04,1.51,1.36,0.1,0.0,0.0,0.0,0.05,2.07,1.08,0.0,0
_SqrtpMVLOc,0.6307692307692307,0.4115384615384615,0.6246153846153847,1.0723076923076922,0.0815384615384615,0.2869230769230769,0.1515384615384615,0.2784615384615385,0.2553846153846154,0.2946153846153846,0.2953846153846153,0.2692307692307692,0.2330769230769231,0.053076923076923,0.6569230769230769,0.5576923076923077,0.2015384615384615,1
_U68ozbzkqg,2.15,2.06,0.0,2.38,1.42,0.88,0.0,1.525,0.95,0.96,2.31,2.04,0.91,0.345,0.945,1.52,0.0,2
_UgMjYOmuZI,0.9442857142857142,0.3228571428571428,0.7914285714285715,1.0342857142857145,0.3642857142857142,0.25,0.1928571428571428,0.722857142857143,0.7285714285714285,0.5214285714285715,0.4228571428571429,0.1028571428571428,0.52,0.0271428571428571,0.3842857142857143,0.06,0.4171428571428571,1
_VyIplCMi4A,1.86,1.33,0.0,2.42,1.31,1.23,0.86,2.81,2.22,0.05,0.17,0.0,0.45,0.29,1.5,0.92,0.04,2
_XGyyuBHo0o,0.57,0.0966666666666666,0.8466666666666666,0.4833333333333334,0.88,0.51,0.2766666666666666,0.86,1.0833333333333333,0.17,0.15,0.0,0.23,0.0,2.356666666666667,0.6133333333333334,0.0699999999999999,1
_YzEYbX8Ju0,0.32,0.0,0.3916666666666666,0.2633333333333333,0.5516666666666666,1.4633333333333336,0.475,0.7666666666666666,0.9516666666666668,0.2233333333333333,0.1116666666666666,0.03,0.3433333333333332,0.085,0.7399999999999999,0.63,0.0966666666666666,1
_aAeGztwbpw,0.6433333333333333,0.9466666666666668,0.0,3.0,0.4533333333333333,0.4599999999999999,0.17,0.86,0.8966666666666666,1.663333333333333,0.11,0.8133333333333334,0.6233333333333334,0.3166666666666666,0.93,1.12,0.0,2
_axaqyGbSmk,3.3,1.28,2.24,0.28,0.0,0.0,0.0,0.0,0.0,1.92,0.13,0.07,0.0,1.07,0.11,0.0,0.0,2
_c4HJnpPJJM,0.87,0.59,0.0,0.0,1.25,2.03,0.0,1.06,1.99,1.03,0.0,0.2,0.12,0.06,0.43,0.12,0.68,0
_eGxfDkte9Y,1.97,0.0,0.62,1.46,0.15,0.0,0.76,1.25,0.88,1.09,0.6,1.77,0.0,0.3,1.07,0.41,0.45,1
_fIQurJlK-0,0.98,0.83,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,1
_imBxendSy4,0.715,0.65,0.0,0.44,0.295,0.075,0.0,0.605,0.3,0.435,0.005,0.0,0.0,0.0,0.41,0.42,0.0,1
_iwYr_FG9f8,2.59,0.0,1.06,1.72,0.0,0.0,0.22,0.0,0.0,2.0,0.26,0.6,0.0,0.0,0.47,0.27,0.36,1
_jiVtXsfupo,1.2366666666666666,0.1833333333333333,1.02,1.0233333333333334,0.3266666666666666,0.6233333333333334,0.1466666666666666,0.8099999999999999,0.64,1.06,0.45,0.38,0.0,0.1933333333333333,0.4033333333333333,0.7666666666666666,0.0,1
_kKm-OqzmWs,2.73,0.9,0.55,1.88,2.13,3.83,0.76,0.84,1.28,0.6,0.89,0.37,3.32,0.99,0.76,0.0,0.0,0
_nJkaMeJESU,0.13,0.0,0.0,1.59,0.0,0.99,0.36,0.0,0.0,0.0,1.49,0.51,0.38,0.0,0.0,0.0,0.0,1
_o75JPAZM1c,0.7766666666666667,0.3899999999999999,1.02,1.0366666666666668,0.2066666666666666,0.5399999999999999,0.0,0.53,0.69,1.4633333333333332,0.47,0.6633333333333333,0.7333333333333334,0.4200000000000001,0.61,0.59,0.99,1
_pKWT4ZcobQ,1.42,0.38,1.285,0.0,0.855,2.065,0.765,1.95,0.83,0.0,0.475,1.345,0.72,0.43,0.0,0.18,0.0,1
_q5xGr3Hs04,0.12,0.0,0.0,0.02,1.745,1.085,0.2,1.235,2.805,0.845,0.035,0.0,0.14,0.0,1.905,0.035,0.0,0
_qWi95cDlAA,0.68,0.0425,0.1325,0.8125,1.3825,1.2875,0.4625,1.09,0.9975,0.5175,0.4475,0.3399999999999999,1.2575,1.1525,1.4500000000000002,0.645,0.0,1
_qZsmW5IW20,1.62,1.31,0.0,0.78,1.14,1.87,0.0,3.97,2.64,1.79,0.45,0.0,0.76,0.0,2.08,0.0,0.36,0
_qoxcsCD7kw,0.0,0.0,4.0,0.0,0.0,0.0,1.53,0.0,0.0,0.0,0.5,0.36,0.0,0.0,0.0,0.11,2.14,1
_sR1cALLCVg,0.0,0.0,0.0,0.0,2.53,1.07,0.0,1.81,2.5,1.76,0.66,0.98,0.89,0.0,0.87,0.07,0.0,0
_ximeemA3OI,0.9325,0.3125,1.4575,0.4525,0.28,0.6975,0.0,0.7025,0.8525,0.34,0.39,0.485,1.4525,0.01,0.4349999999999999,0.61,0.105,1
_xuMLlPPhtc,2.05,2.89,0.0,1.92,0.52,0.0,0.0,0.0,1.24,0.55,0.0,0.0,0.05,0.03,1.97,1.22,0.0,2
a0Yr4CejPXg,0.5066666666666667,0.4433333333333333,0.0033333333333333,0.75,0.9066666666666666,0.7233333333333333,0.13,0.8666666666666667,0.45,1.2833333333333334,0.15,0.2633333333333333,0.0033333333333333,0.0,1.0599999999999998,0.2833333333333333,0.0,1
a1Pd3XPaAuE,0.685,0.0033333333333333,0.1083333333333333,1.0983333333333334,0.4933333333333333,0.43,0.1366666666666667,1.1483333333333334,0.955,0.7983333333333333,0.3216666666666667,0.84,0.5416666666666666,0.3516666666666666,0.6983333333333333,1.085,0.445,1
a1g3kt4XLfo,0.0,0.0,0.1,0.0,0.895,0.55,0.055,0.8800000000000001,2.115,1.06,0.0,0.0,0.18,0.0,1.81,0.525,0.0,0
a1jF-AokfCQ,1.0725,0.3,0.6725,0.3025,0.5974999999999999,1.4575,0.5175,0.7,0.55,0.4075,0.0525,0.0,0.5275,0.1325,0.7925,0.7274999999999999,0.04,1
a8kwJYMSyFI,0.72,0.0,0.355,0.24,1.42,2.055,1.15,0.495,0.31,1.16,0.445,0.35,0.8799999999999999,0.14,0.315,0.3349999999999999,1.005,1
a9PyRuEJlbM,0.95,0.98,0.0,0.22,0.0,0.0,0.0,0.0,0.36,0.08,0.17,0.0,0.0,0.12,0.0,0.0,0.0,1
a9ss9hxdc_g,1.885,2.565,0.085,2.19,0.0,0.0,0.0,0.1649999999999999,0.14,0.065,0.06,0.0,0.0,0.0,1.54,0.19,0.04,2
aA8hpFdp8rk,0.21,0.0,0.0,0.0,0.72,0.93,1.19,1.35,1.53,2.14,0.0,0.0,0.32,0.0,0.54,0.11,0.03,0
aBBKBpmtfTU,0.335,0.0,0.76,0.0,1.99,1.38,1.285,2.06,2.02,1.62,0.3,0.0,0.375,0.165,2.815,1.365,1.32,0
aDAR65Fcp7E,0.7,0.0,1.45,0.1,0.05,0.08,0.39,0.48,1.23,1.86,0.0,0.64,0.42,0.03,0.03,0.0,0.25,1
aDMij0Q5trA,2.08,0.05,0.39,1.52,1.32,2.69,0.0,0.98,1.13,0.34,1.46,0.5,1.61,0.0,0.0,0.0,0.02,1
aHXJvqCqhyc,0.6,0.3142857142857143,0.6228571428571428,0.8200000000000001,0.33,0.51,0.27,0.6185714285714285,0.38,0.5057142857142857,0.2485714285714285,0.2757142857142857,0.1457142857142857,0.0,0.5242857142857142,0.5157142857142857,0.0,1
aIOMYGTHqqA,0.0,0.29,1.29,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,1.7,0.0,1
aJ3H99d41l0,0.3,0.0,0.0,0.05,2.56,2.16,0.0,3.01,3.0,2.62,0.0,0.0,0.88,0.0,2.49,0.0,0.0,0
aLXp5M1mdoo,0.92,1.255,0.0,0.085,0.13,0.49,0.0,0.205,0.3,0.0,0.775,0.21,0.27,0.055,0.16,0.16,0.495,1
aNTEtfr81E4,2.16,0.21,1.03,1.4,0.0,0.76,0.0,0.8,0.0,0.0,2.15,0.37,0.0,1.67,0.15,0.77,0.6,1
aPgwD05HHKE,0.0,0.0,0.0,0.0,0.68,0.1,0.74,0.19,0.13,1.1,0.53,2.23,2.17,0.43,0.0,0.0,0.0,1
aRVWwPgSOkk,0.57,1.59,0.0,0.0,0.5,1.11,0.39,0.0,0.78,0.0,0.0,0.0,0.0,0.0,1.99,1.37,0.0,1
aRhLGffqjgk,2.02,0.43,1.23,0.75,0.92,3.52,1.14,1.36,0.0,0.0,0.71,0.0,0.0,0.0,2.19,1.68,0.47,0
aSvGcCDoVt0,0.0,0.0,0.0,2.62,0.71,0.0,0.08,0.78,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
aW1C2JvSSHg,1.14,0.0,0.69,0.07,1.965,3.225,0.76,1.875,2.03,0.6950000000000001,0.285,0.445,0.255,0.34,1.245,0.285,0.105,0
aYc5vE28Big,1.11,0.77,0.335,1.62,0.0,0.0,0.0,0.595,0.565,0.0,0.0,0.0,0.225,0.0,1.5950000000000002,2.08,0.0,2
abYIe3yt2E8,0.69,0.9566666666666668,0.6166666666666667,2.37,0.3933333333333333,0.2933333333333333,0.4266666666666667,0.0666666666666666,0.03,0.2733333333333333,0.2533333333333333,0.1966666666666666,0.2366666666666666,0.0366666666666666,0.5433333333333333,1.1733333333333331,0.0,1
acp-2bET9Tk,0.345,0.175,0.0,1.0325,0.3075,0.27,0.0,0.4475,0.695,0.4175,0.0,0.235,0.1225,0.0975,1.0699999999999998,0.47,0.225,1
affyMammfp4,0.38,0.16,0.145,0.38,0.92,0.585,0.77,0.18,0.19,0.345,1.37,0.17,0.6699999999999999,0.3,0.59,1.67,0.0,1
afsIRMFQR3U,0.66,0.2033333333333333,0.9333333333333332,0.8533333333333334,1.3666666666666665,2.3866666666666667,0.7133333333333333,1.2966666666666666,0.7200000000000001,0.1466666666666666,0.9433333333333334,1.106666666666667,0.2166666666666666,0.97,0.7200000000000001,0.9666666666666668,0.0,1
aiF84sKG90U,1.2,1.85,0.275,0.46,0.245,0.5549999999999999,0.135,0.455,2.44,0.29,0.055,0.415,0.0,0.115,1.89,1.835,0.485,2
aiWO5CxPUXk,1.0125,0.4275,0.28,1.9625,1.38,0.78,0.295,1.265,1.5375,0.7725,0.0325,0.2475,0.3425,0.19,1.315,0.3575,0.0,0
aj6yPs9Z5sc,0.0,0.0,0.05,0.0,2.67,3.65,1.05,2.07,2.2,1.18,0.0,0.0,0.37,0.9,2.45,0.0,0.0,0
alFcZ3YZSig,0.41,0.0,0.59,0.5066666666666667,0.48,0.7733333333333333,1.2366666666666666,1.0166666666666666,0.5433333333333333,0.8099999999999999,1.4500000000000002,1.6666666666666667,0.0,0.0999999999999999,0.95,0.27,0.0,1
anOwLiXRa5w,0.0,0.0,0.24,0.14,1.565,2.095,1.105,2.45,1.89,2.005,0.015,0.0,0.435,0.0,2.685,0.3399999999999999,0.0,0
anSOkTr4ugk,0.0,0.0,0.305,0.06,0.0,0.0,0.26,0.035,0.675,0.115,0.47,0.7,0.0,0.25,0.0,0.0,0.21,1
apd8JY86i4s,1.105,0.4,0.76,1.7950000000000002,0.285,1.085,0.895,0.675,0.225,0.0,1.48,0.42,0.0,0.36,0.0,0.715,0.0,1
asVHaM9QXzQ,0.0,0.0,1.3,0.0,2.0,2.12,1.32,1.72,1.98,1.87,0.0,0.0,0.0,0.12,1.59,0.0,0.0,0
ata_KjyCz4M,0.82,0.0,0.19,0.0,0.87,0.0,0.0,0.9,1.16,0.0,1.25,1.79,2.52,0.55,0.22,1.05,0.0,1
auC65HEaRQI,0.605,0.36,0.3075,0.2274999999999999,2.2625,2.28,0.65,1.9725,2.14,0.8425,0.11,0.1,0.0,0.1,1.7925,0.03,0.1075,0
avVOKbL4dpI,0.445,0.0,0.0,0.205,1.08,2.295,0.375,0.65,0.83,0.77,0.79,0.67,0.375,0.445,0.42,0.185,0.4499999999999999,1
b21dwnHHSig,0.365,0.0,0.0,0.57,2.7350000000000003,0.755,0.225,1.295,1.88,0.0,0.045,0.0,0.24,0.085,1.41,0.0,0.0,0
b2BiKjTyqII,1.596666666666667,0.0866666666666666,0.7999999999999999,0.2533333333333333,0.6233333333333334,0.6633333333333334,0.5233333333333333,1.1866666666666668,0.63,1.49,0.3333333333333333,0.0066666666666666,0.5766666666666667,0.04,0.82,0.7866666666666666,0.0733333333333333,1
b2OS-bv_9ts,0.94,0.0,0.0,2.06,0.0,0.0,0.0,0.0,0.0,0.0,1.23,2.11,0.0,0.16,0.0,1.08,0.0,1
b4lIezLc0ZY,1.05,0.0,1.21,1.21,0.0,3.4,0.0,0.0,0.0,0.0,1.2,0.26,0.0,0.0,0.87,0.0,0.14,1
b6qUzEN6--g,0.0,0.0,2.2,2.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.32,0.0,1
b9oguyK0IPQ,1.365,0.94,0.87,0.5249999999999999,2.365,1.94,1.095,2.29,2.395,1.075,0.0,0.0,0.155,0.0,2.135,0.785,0.015,0
bAn0qP3BHcI,1.1775,0.055,0.5925,0.3875,1.34,0.0425,0.33,0.9125,1.295,1.0175,0.155,0.0875,1.2174999999999998,0.1124999999999999,1.1625,0.065,0.11,1
bDhhBLga2I0,0.0,0.0,0.215,0.92,0.7799999999999999,1.95,0.055,1.52,1.58,0.305,0.26,0.0,0.275,0.29,1.24,1.505,0.0,0
bGpXVxq_7iU,0.8859999999999999,0.1,0.0,0.364,1.174,0.836,0.208,0.65,1.146,0.6,0.104,0.098,0.714,0.176,0.492,0.0,0.36,1
bH_TiXuz5ng,0.4,0.0,1.105,0.545,1.545,0.765,0.105,1.7399999999999998,2.51,0.78,0.0,0.0,0.5900000000000001,0.0,2.695,0.0,0.595,0
bHa9LfG38bA,0.355,0.0,0.155,0.1825,1.6625,0.87,0.3075,1.685,2.2225,1.05,0.0275,0.0,0.545,0.06,1.9575,0.4825,0.21,0
bJyXT6HK7Us,1.17,0.2466666666666666,0.3633333333333333,0.8533333333333334,0.1866666666666666,0.3333333333333333,0.4266666666666667,0.7866666666666667,0.5066666666666667,0.5766666666666667,1.6833333333333331,1.1333333333333333,0.0,1.6666666666666667,1.2100000000000002,1.88,0.0,1
bKCr62Dk7Us,2.42,2.17,0.0,3.59,0.0,0.59,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,2
bPUI6knEB7w,0.6699999999999999,0.0,0.28,1.27,0.6366666666666667,0.4866666666666666,0.42,0.7966666666666667,0.17,0.8266666666666667,1.7233333333333334,1.2033333333333334,1.0,0.82,0.6166666666666667,0.3433333333333333,0.0,1
bQdfoCTjU7E,1.4233333333333331,0.1566666666666666,0.2833333333333333,0.15,0.3666666666666667,1.0266666666666666,0.4666666666666666,1.58,0.7733333333333333,1.0433333333333332,0.5666666666666667,0.2733333333333334,0.61,0.0,1.7933333333333337,0.6633333333333333,0.2066666666666666,1
bRLJhD0Js5U,1.18,0.94,0.18,0.345,0.73,1.4449999999999998,0.405,1.375,0.245,0.79,0.5900000000000001,0.82,1.14,0.28,0.48,1.025,0.0,1
bSaPw3r8lkc,0.5266666666666667,0.2333333333333333,0.2666666666666666,0.24,0.5766666666666667,1.0799999999999998,0.32,0.8366666666666666,0.4266666666666667,0.8300000000000001,0.06,0.29,0.6900000000000001,0.1733333333333333,0.58,0.3799999999999999,0.2866666666666667,1
bTLMJvuPbZc,1.92,2.51,0.0,3.19,0.57,1.95,0.0,2.07,2.14,0.94,0.37,0.0,0.62,0.33,1.95,0.0,0.0,2
baIR7eMg5Ug,0.0,0.0,0.56,0.0,2.15,2.62,0.6,2.03,2.29,1.92,0.0,0.0,0.09,0.33,1.59,0.0,0.0,0
bbHLfaq8LzQ,1.645,1.065,0.825,1.13,0.0,0.0,0.345,0.075,0.0,0.0,0.33,0.785,0.465,0.155,1.03,1.45,0.685,2
bbkUGFFjX_c,0.0,0.0,0.86,0.0,1.455,2.12,0.6,0.89,1.335,0.6,0.33,0.825,1.25,0.22,0.6699999999999999,0.8300000000000001,0.0,0
bfn9tndD9iM,2.48,1.67,0.0,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,1.9,0.07,0.0,2
biJBN1vOIDA,0.725,0.52,0.0,2.76,0.865,0.69,0.0,1.345,1.585,0.16,0.0,0.0,0.085,0.19,1.215,0.255,0.0,2
bj4tLSZnIqM,1.3,2.62,0.0,2.67,0.74,2.2,1.44,1.83,1.81,1.25,1.36,0.0,0.0,3.63,4.77,1.65,0.0,2
bkjKixwujk0,2.74,1.53,0.4,1.01,0.69,0.7,0.0,1.82,1.16,0.0,0.0,0.0,1.09,0.0,2.26,2.33,0.19,2
bqO6iZcLrv4,0.1399999999999999,0.0,0.0,0.775,1.175,2.47,0.28,1.205,1.595,1.21,0.025,0.0,0.045,0.04,1.89,0.945,0.0,0
bsTb5vMw1dQ,1.27,0.8600000000000001,0.11,1.23,0.47,2.46,0.92,0.74,0.62,0.8400000000000001,1.085,0.8049999999999999,0.37,0.575,0.49,0.0,0.155,1
btEYK52Dwsc,0.53,0.0,0.915,0.0,2.105,2.54,0.765,2.26,2.035,0.735,0.36,0.285,0.875,0.0,1.855,0.77,0.8150000000000001,0
bwQ1ifGRKGY,1.01,0.49,0.6733333333333333,0.0333333333333333,0.65,0.4133333333333333,0.5366666666666667,1.11,1.1,0.21,0.0,0.0,0.2633333333333333,0.0,2.4166666666666665,0.66,0.7733333333333333,1
bwp3C1HRCzk,0.5377777777777778,0.1944444444444444,1.002222222222222,0.3822222222222222,0.7344444444444445,0.96,0.5855555555555556,0.5011111111111111,0.6244444444444445,0.9233333333333332,0.5466666666666666,1.0844444444444443,0.7755555555555556,0.26,0.5055555555555555,0.5211111111111111,0.4944444444444444,1
bxU3BHbt4ZY,0.37,0.05,0.0,0.22,1.68,2.29,0.0,1.45,1.65,0.64,1.17,0.97,2.98,0.0,1.54,1.69,0.61,0
by4HzfWRbT4,0.92,0.0,1.68,0.0,2.4,2.06,1.14,1.74,1.59,1.67,0.0,0.02,0.0,0.54,0.2,0.0,0.2,0
byOqHHUBlVg,1.48,2.24,0.98,1.48,0.97,0.51,0.92,0.84,1.04,1.62,0.32,0.0,0.33,0.0,2.2,0.46,0.0,2
