Source,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
 -W9wcP2CrNQ.csv,0.76,0.0,0.0,0.41,1.48,1.83,1.42,0.64,0.97,0.68,0.33,1.1,0.71,0.0,0.0,0.0,0.4,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
 -W9wcP2CrNQ.csv,1.43,0.28,0.0,0.22,0.55,0.05,0.95,0.0,0.72,0.09,2.13,2.39,0.0,1.05,0.0,1.85,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
 -W9wcP2CrNQ.csv,1.17,0.78,0.0,0.32,1.3,0.71,0.33,1.38,2.45,0.0,0.0,0.0,1.38,0.0,3.42,2.01,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
 -XCc67Ijcz8.csv,0.0,0.85,1.62,1.87,1.19,1.53,2.06,2.55,0.12,1.67,0.67,0.51,1.18,0.0,3.99,2.39,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 -YnmcFu23MY.csv,0.54,0.88,0.0,0.19,0.34,0.0,0.0,0.92,1.21,0.12,0.37,0.0,0.46,0.0,2.0,0.86,0.24,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 -YnmcFu23MY.csv,0.89,0.0,0.29,0.0,0.3,0.0,0.0,1.55,1.02,0.88,0.0,0.0,0.0,0.0,1.51,0.0,0.49,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
 -YnmcFu23MY.csv,1.06,0.03,0.0,1.73,1.39,0.8,0.0,1.16,1.78,0.7,0.0,0.0,0.0,0.96,0.44,0.0,0.03,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
 -YnmcFu23MY.csv,0.0,0.0,0.0,0.0,0.65,0.18,0.0,0.12,0.3,0.0,1.66,0.0,0.0,0.37,0.05,1.77,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
 -YnmcFu23MY.csv,1.58,0.0,0.81,1.78,0.39,1.31,0.75,0.35,0.47,0.0,0.0,0.0,1.12,0.0,1.15,0.0,0.39,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
 -YnmcFu23MY.csv,0.53,0.53,0.0,1.63,0.0,0.0,0.69,2.35,0.31,0.48,1.07,0.26,0.57,0.0,0.56,0.74,0.05,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 -YnmcFu23MY.csv,3.83,0.67,0.83,0.56,0.11,1.7,0.0,0.0,0.62,0.87,0.06,0.0,0.0,0.0,0.85,0.01,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 -ZbKRdpQpLg.csv,0.44,0.0,0.46,2.26,0.0,0.0,0.0,0.56,0.0,0.99,1.39,0.0,0.0,0.0,0.79,1.68,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 -ZbKRdpQpLg.csv,1.46,1.27,0.0,0.51,1.82,2.16,1.19,1.23,1.09,0.0,0.32,0.0,0.33,0.38,1.04,0.0,0.3,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
 -ZbKRdpQpLg.csv,0.0,0.36,0.49,0.59,2.89,2.06,2.43,1.76,2.67,1.8,0.0,0.0,0.76,0.0,2.25,0.0,0.51,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
 -ZbKRdpQpLg.csv,0.71,0.0,0.0,0.81,1.31,1.31,1.25,0.6,0.95,0.7,0.2,0.96,0.58,0.0,0.0,0.0,0.41,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
 -ZbKRdpQpLg.csv,0.92,0.21,0.0,0.44,0.69,0.24,1.11,0.0,0.8,0.0,2.16,2.27,0.0,0.83,0.81,1.69,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
 -Zq3kTQJnfs.csv,0.14,0.0,0.59,0.0,2.5,3.08,0.33,1.26,2.82,0.47,0.0,0.0,0.21,0.0,2.16,0.0,0.36,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
 -Zq3kTQJnfs.csv,0.26,0.03,0.23,0.0,1.8,0.29,0.0,2.05,3.56,1.98,0.0,0.0,0.1,0.2,4.4,2.14,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
00RVLaKUzcI.csv,0.16,0.03,0.0,0.0,1.17,0.23,0.27,1.1,2.01,2.2,0.67,0.34,1.42,0.0,1.76,0.65,1.26,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
00RVLaKUzcI.csv,1.29,0.89,1.72,0.24,1.72,2.41,1.18,1.54,1.47,2.49,0.37,0.26,0.0,0.0,3.56,0.42,0.07,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
00RVLaKUzcI.csv,0.15,1.51,0.0,0.1,0.99,0.79,1.08,2.19,2.11,0.0,0.27,1.01,0.0,0.4,0.6,0.22,0.73,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
00RVLaKUzcI.csv,1.19,1.43,0.26,0.6,0.98,1.37,0.1,1.57,1.18,1.09,0.0,0.0,0.85,0.0,2.99,1.01,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
01KAy1vxr8E.csv,0.0,0.0,2.69,1.7,0.86,2.32,1.72,0.93,0.0,0.0,0.0,0.0,0.0,0.0,4.06,2.57,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
04rjNrZe9L8.csv,0.96,1.49,0.0,1.82,0.28,0.0,0.0,0.62,0.63,0.0,0.1,0.0,0.0,0.0,1.19,0.0,0.59,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0AgEOisahXE.csv,1.22,0.0,0.0,0.0,1.26,1.62,1.75,1.23,0.0,0.86,2.66,0.78,0.36,0.16,0.99,0.0,0.23,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0CcaNf_2SlM.csv,1.38,2.81,0.0,2.75,1.65,0.97,0.41,1.44,1.97,2.31,0.48,0.0,0.69,0.0,1.85,1.75,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0CcaNf_2SlM.csv,0.0,0.0,0.13,0.0,2.8,1.13,0.37,2.49,3.61,1.27,0.0,0.0,0.0,0.28,3.14,1.4,1.29,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
0CcaNf_2SlM.csv,0.55,0.0,0.2,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,2.13,0.46,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
0CcaNf_2SlM.csv,1.81,0.32,2.38,0.0,0.0,0.0,0.0,0.7,0.04,3.75,1.74,2.47,0.0,0.19,0.05,0.48,1.12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
0FFIcO5KaFg.csv,1.02,0.56,0.1,0.0,1.37,3.13,0.87,2.27,1.3,0.49,0.51,0.1,0.0,0.0,1.98,0.91,2.62,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0FFIcO5KaFg.csv,0.74,0.0,0.0,0.0,3.35,2.66,0.45,3.75,4.16,2.14,0.0,0.0,0.0,0.0,3.93,2.45,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0Ixjd5qHGng.csv,0.88,0.22,2.16,1.98,1.02,2.08,1.74,0.0,0.0,0.0,0.46,1.63,0.12,0.31,0.0,0.51,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0IyAFtDa1ls.csv,0.87,1.32,0.0,1.15,2.57,2.87,1.33,1.73,2.05,0.1,0.37,0.0,0.78,0.01,2.68,0.23,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0IyAFtDa1ls.csv,1.56,0.0,0.0,0.46,1.57,0.98,0.2,1.04,2.29,1.75,0.0,0.68,0.0,0.55,1.09,0.84,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0KU2pyinDYc.csv,1.13,0.53,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.18,1.4,0.78,0.0,0.0,0.0,0.49,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0KU2pyinDYc.csv,0.0,0.0,0.0,0.61,0.35,1.67,0.87,0.94,0.56,0.0,0.59,0.48,0.0,0.39,0.35,1.6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0lyLi1HPKWs.csv,0.67,0.0,0.7,1.02,0.0,0.0,0.02,0.0,0.0,0.0,0.57,1.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
0MdmKnVutTI.csv,2.18,2.04,0.0,0.28,2.4,1.35,0.52,1.85,2.24,0.54,0.0,0.0,0.79,0.0,4.0,1.26,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0NNToG_7RWY.csv,1.34,1.56,0.0,1.76,0.0,0.0,0.34,0.0,0.0,0.83,0.08,0.0,0.28,0.09,0.0,0.08,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0nSdV9DJwow.csv,0.0,0.0,0.44,0.12,0.87,2.22,0.77,0.0,0.32,1.61,0.08,0.0,1.58,0.59,0.44,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0nWyGsI1vWw.csv,0.0,0.0,0.0,0.0,2.04,0.31,0.86,2.3,3.63,1.3,0.0,0.0,0.04,0.5,2.0,0.0,1.68,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0nWyGsI1vWw.csv,0.0,0.0,0.0,2.01,0.88,2.23,0.08,2.16,0.06,1.13,1.72,0.0,0.13,0.0,0.09,2.23,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0nWyGsI1vWw.csv,0.0,0.0,0.0,0.0,2.46,1.59,1.11,1.5,3.43,2.52,0.0,0.0,0.24,0.02,1.74,0.0,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0nWyGsI1vWw.csv,0.0,0.0,0.0,0.0,3.12,3.06,0.97,1.67,2.09,1.79,0.0,0.0,0.0,0.0,2.49,0.0,0.27,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0ozj6mJKjNA.csv,0.0,0.0,1.15,1.1,0.22,0.14,0.68,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0ozj6mJKjNA.csv,0.0,0.0,0.0,0.0,0.05,1.36,0.78,0.0,0.0,0.21,0.96,1.88,0.81,0.78,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
0ozj6mJKjNA.csv,2.74,2.32,0.47,4.15,0.58,0.0,0.0,3.1,1.67,1.81,0.0,0.99,1.23,0.0,4.53,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0P1BkPGY_LE.csv,1.36,0.0,1.12,1.2,0.0,0.0,0.55,1.0,0.28,0.37,0.09,0.62,0.0,0.0,0.31,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0qkP7fdD4sk.csv,1.73,2.39,0.0,0.04,0.0,0.0,0.25,0.07,0.0,0.95,0.78,1.54,0.01,0.51,0.26,0.81,1.43,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0SJ_E6VIB28.csv,0.0,0.0,1.21,1.63,0.0,1.63,0.19,0.68,0.0,2.1,0.7,0.0,2.44,0.0,0.33,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0SuxlU2irSg.csv,0.05,0.0,0.53,0.68,0.0,0.6,0.08,0.0,0.51,0.0,0.6,0.84,0.0,0.28,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0t6q8slqq6A.csv,2.02,1.55,0.0,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,1.75,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0tx11G-3Avo.csv,2.62,2.73,0.0,3.03,0.0,0.0,0.09,0.0,0.0,0.0,1.43,0.15,1.03,0.56,2.77,0.0,0.08,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
0UN-0TQnN3c.csv,0.15,0.78,2.13,0.0,0.0,0.25,1.75,0.43,0.41,1.07,0.45,0.0,0.75,0.0,2.18,0.0,0.94,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0UN-0TQnN3c.csv,0.79,1.32,0.18,0.07,0.0,0.0,0.0,0.31,0.0,0.05,0.0,0.0,0.0,0.0,1.06,1.04,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0UN-0TQnN3c.csv,0.59,0.0,0.0,0.0,0.48,1.55,0.48,0.19,0.61,0.0,0.0,0.0,0.32,0.0,1.67,2.15,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
0v2WtXVOa_w.csv,1.99,1.2,0.54,1.93,0.08,0.0,0.0,1.4,0.86,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0v2WtXVOa_w.csv,1.34,1.0,0.58,1.54,0.0,0.0,0.0,1.43,0.52,0.6,0.01,0.77,0.0,0.0,0.7,0.0,0.13,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0v2WtXVOa_w.csv,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.88,0.36,0.0,0.0,0.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0v2WtXVOa_w.csv,2.26,0.13,0.37,0.0,0.0,0.93,0.3,0.75,0.55,0.0,0.09,0.0,1.7,0.0,1.93,1.76,0.15,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
0v2WtXVOa_w.csv,0.76,0.0,0.0,0.51,0.0,0.25,0.0,0.0,0.0,0.69,0.76,0.0,0.98,0.0,0.61,0.71,0.56,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0v2WtXVOa_w.csv,1.05,0.94,1.07,0.0,0.62,0.71,0.58,0.81,0.76,1.3,0.0,0.65,0.31,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0v2WtXVOa_w.csv,0.96,1.18,0.0,0.0,0.0,0.0,0.0,0.47,0.0,2.74,0.0,0.0,0.75,0.0,0.67,1.53,0.95,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0v2WtXVOa_w.csv,1.46,0.28,1.17,1.24,0.54,0.04,1.11,1.31,0.93,1.91,0.01,0.0,0.21,0.0,1.19,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0wmL2otfcdU.csv,0.14,0.5,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.06,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0wmL2otfcdU.csv,0.4,0.0,0.0,0.33,0.34,2.22,0.12,1.13,0.46,0.0,0.28,1.58,0.0,0.57,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0xCOH15OaqM.csv,0.44,0.0,0.59,0.18,0.0,1.11,0.0,0.0,0.0,0.0,0.16,0.0,0.23,0.0,0.01,1.04,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0xCOH15OaqM.csv,1.83,0.39,0.0,2.65,0.23,0.89,0.0,1.96,0.54,0.78,0.37,0.27,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0zLioQ87SI8.csv,0.55,0.0,1.24,0.73,0.0,1.19,1.09,0.0,0.0,0.0,1.7,2.0,0.0,0.65,0.0,0.4,0.4,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
0zLioQ87SI8.csv,0.0,0.0,0.0,0.12,1.12,0.51,0.09,2.8,1.46,0.92,2.04,1.32,2.28,0.0,0.3,0.0,0.18,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0zLioQ87SI8.csv,0.18,0.0,0.63,1.55,0.0,0.0,0.36,0.37,0.0,0.44,0.17,0.25,0.86,0.0,1.42,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0_lWvb2wf_I.csv,0.6,0.0,0.0,0.54,0.22,0.71,0.0,0.52,0.43,0.0,0.0,0.0,0.68,0.0,0.04,0.0,0.04,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_pTnqziRqo.csv,0.64,0.32,0.32,0.0,0.32,0.0,0.0,0.62,0.51,1.33,0.0,0.0,0.3,0.0,1.32,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0_pTnqziRqo.csv,1.7,0.0,0.67,1.43,1.29,0.0,0.69,1.41,1.84,0.24,0.37,0.0,0.0,0.0,2.45,0.0,0.43,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0_pTnqziRqo.csv,0.68,0.0,0.04,0.72,0.25,0.43,0.86,0.96,0.09,2.0,0.96,0.47,0.0,0.12,0.07,1.08,0.22,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_xtMsHcq7Q.csv,0.0,0.0,0.0,0.0,1.92,2.01,1.71,0.43,2.08,1.27,0.08,0.0,0.0,0.0,2.24,0.58,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1-B5LQQ1o8c.csv,1.2,2.03,1.11,0.0,0.82,2.52,0.51,1.56,0.79,1.59,0.56,0.45,0.0,0.0,1.19,2.01,1.79,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1-B5LQQ1o8c.csv,1.19,0.98,0.47,1.48,1.37,1.05,0.0,2.72,0.83,0.0,2.3,0.25,0.0,0.0,0.84,0.0,0.45,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
10AgA-pblVE.csv,1.29,2.2,0.0,2.28,1.35,0.4,0.0,0.76,2.9,1.88,0.0,0.0,0.95,0.23,1.31,0.04,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10AgA-pblVE.csv,2.33,0.0,0.33,0.52,0.82,0.0,0.0,0.56,1.72,0.0,0.02,0.0,0.78,0.0,3.36,0.4,0.21,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
10AgA-pblVE.csv,0.78,0.0,0.88,0.46,0.71,1.63,0.0,0.51,0.69,0.0,0.58,0.0,0.0,0.0,0.0,0.98,0.23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
12cGM8Quszs.csv,1.33,0.25,0.0,0.3,0.58,0.2,0.09,1.28,0.91,1.03,1.41,2.76,0.0,0.0,0.25,0.19,0.92,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
12cGM8Quszs.csv,0.71,0.0,0.0,0.0,3.48,1.59,0.34,1.95,2.83,1.46,0.52,0.83,0.64,0.97,0.97,0.0,0.73,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
12cGM8Quszs.csv,0.5,0.64,0.53,3.62,0.0,0.68,0.21,0.0,0.0,1.96,0.0,0.0,1.98,0.0,3.39,3.85,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
14aJzjoWpZU.csv,0.6,0.4,0.01,1.68,0.0,0.0,0.0,1.73,0.95,0.0,0.0,0.0,0.0,0.0,0.25,0.36,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14aJzjoWpZU.csv,1.35,0.0,0.6,3.2,0.18,0.05,0.0,0.0,0.59,0.72,0.09,0.04,1.1,0.55,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14aJzjoWpZU.csv,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.26,0.55,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14yUx4IJ0Qg.csv,1.66,0.0,0.81,1.71,0.0,0.45,0.9,0.0,0.0,0.0,0.98,0.56,1.67,0.0,0.4,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
14yUx4IJ0Qg.csv,1.98,0.26,0.09,2.0,0.01,0.95,0.05,0.84,0.0,0.01,0.47,0.0,0.0,0.3,0.84,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
